"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"Var1";"Var2";"Var3";"Var4";"Var5";"Var6";"Var7";"Var8";"TimeString";"MsgText";"PLC"
46082819800,0742;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"01/03/2026 19:40:31";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46082846274,0278;2;1;1;79;;;;;;;;;"01/03/2026 20:18:38";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46082846690,6944;2;0;1;79;;;;;;;;;"01/03/2026 20:19:14";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46082846829,5833;2;1;1;79;;;;;;;;;"01/03/2026 20:19:26";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46082913878,5417;2;0;1;79;;;;;;;;;"01/03/2026 21:55:59";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46083672505,1852;2;1;1;79;;;;;;;;;"02/03/2026 16:08:24";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46083672539,9074;2;0;1;79;;;;;;;;;"02/03/2026 16:08:27";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46083672586,2037;2;1;1;79;;;;;;;;;"02/03/2026 16:08:31";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46083675074,6412;2;0;1;79;;;;;;;;;"02/03/2026 16:12:06";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46083730885,1042;2;1;1;79;;;;;;;;;"02/03/2026 17:32:28";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46083731209,2014;2;0;1;79;;;;;;;;;"02/03/2026 17:32:56";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46083811579,9653;2;1;1;38;;;;;;;;;"02/03/2026 19:28:41";"Man in tunnel lower door general";"HMI_Connection_1"
46083811718,8657;2;0;1;38;;;;;;;;;"02/03/2026 19:28:53";"Man in tunnel lower door general";"HMI_Connection_1"
46083891545,625;2;1;1;79;;;;;;;;;"02/03/2026 21:23:50";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46083892020,1852;2;0;1;79;;;;;;;;;"02/03/2026 21:24:31";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46083892066,4699;2;1;1;79;;;;;;;;;"02/03/2026 21:24:35";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46083892216,9329;2;0;1;79;;;;;;;;;"02/03/2026 21:24:48";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084318978,4375;2;1;1;63;;;;;;;;;"03/03/2026 07:39:20";"Low water pressure in the network - alarm";"HMI_Connection_1"
46084319337,2338;2;0;1;63;;;;;;;;;"03/03/2026 07:39:51";"Low water pressure in the network - alarm";"HMI_Connection_1"
46084320008,5301;2;1;1;63;;;;;;;;;"03/03/2026 07:40:49";"Low water pressure in the network - alarm";"HMI_Connection_1"
46084320054,838;2;0;1;63;;;;;;;;;"03/03/2026 07:40:53";"Low water pressure in the network - alarm";"HMI_Connection_1"
46084328538,669;2;1;1;63;;;;;;;;;"03/03/2026 07:53:06";"Low water pressure in the network - alarm";"HMI_Connection_1"
46084328584,9653;2;0;1;63;;;;;;;;;"03/03/2026 07:53:10";"Low water pressure in the network - alarm";"HMI_Connection_1"
46084331108,125;2;1;1;63;;;;;;;;;"03/03/2026 07:56:48";"Low water pressure in the network - alarm";"HMI_Connection_1"
46084331652,1065;2;0;1;63;;;;;;;;;"03/03/2026 07:57:35";"Low water pressure in the network - alarm";"HMI_Connection_1"
46084397960,3472;2;1;1;63;;;;;;;;;"03/03/2026 09:33:04";"Low water pressure in the network - alarm";"HMI_Connection_1"
46084398932,5694;2;0;1;63;;;;;;;;;"03/03/2026 09:34:28";"Low water pressure in the network - alarm";"HMI_Connection_1"
46084478412,1412;2;1;1;63;;;;;;;;;"03/03/2026 11:28:55";"Low water pressure in the network - alarm";"HMI_Connection_1"
46084478747,8009;2;0;1;63;;;;;;;;;"03/03/2026 11:29:24";"Low water pressure in the network - alarm";"HMI_Connection_1"
46084479118,1829;2;1;1;63;;;;;;;;;"03/03/2026 11:29:56";"Low water pressure in the network - alarm";"HMI_Connection_1"
46084479245,4977;2;0;1;63;;;;;;;;;"03/03/2026 11:30:07";"Low water pressure in the network - alarm";"HMI_Connection_1"
46084771480,7523;2;1;1;79;;;;;;;;;"03/03/2026 18:30:56";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084771932,1181;2;0;1;79;;;;;;;;;"03/03/2026 18:31:35";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084772001,5741;2;1;1;79;;;;;;;;;"03/03/2026 18:31:41";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084772024,7106;2;0;1;79;;;;;;;;;"03/03/2026 18:31:43";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084772094,1667;2;1;1;79;;;;;;;;;"03/03/2026 18:31:49";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084772175,1852;2;0;1;79;;;;;;;;;"03/03/2026 18:31:56";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084772267,7778;2;1;1;79;;;;;;;;;"03/03/2026 18:32:04";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084772487,6852;2;0;1;79;;;;;;;;;"03/03/2026 18:32:23";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084772545,5556;2;1;1;79;;;;;;;;;"03/03/2026 18:32:28";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084772568,6921;2;0;1;79;;;;;;;;;"03/03/2026 18:32:30";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084772626,5625;2;1;1;79;;;;;;;;;"03/03/2026 18:32:35";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084772649,7222;2;0;1;79;;;;;;;;;"03/03/2026 18:32:37";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084772719,1667;2;1;1;79;;;;;;;;;"03/03/2026 18:32:43";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084772742,3148;2;0;1;79;;;;;;;;;"03/03/2026 18:32:45";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084846400,081;2;1;1;38;;;;;;;;;"03/03/2026 20:18:49";"Man in tunnel lower door general";"HMI_Connection_1"
46084846550,5556;2;0;1;38;;;;;;;;;"03/03/2026 20:19:02";"Man in tunnel lower door general";"HMI_Connection_1"
46084849258,9005;2;1;1;38;;;;;;;;;"03/03/2026 20:22:56";"Man in tunnel lower door general";"HMI_Connection_1"
46084849397,8009;2;0;1;38;;;;;;;;;"03/03/2026 20:23:08";"Man in tunnel lower door general";"HMI_Connection_1"
46084883090,0694;2;1;1;79;;;;;;;;;"03/03/2026 21:11:39";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084886272,963;2;0;1;79;;;;;;;;;"03/03/2026 21:16:14";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46084890393,3449;2;1;1;27;;;;;;;;;"03/03/2026 21:22:10";"Drying fan failure";"HMI_Connection_1"
46084890671,1343;2;0;1;27;;;;;;;;;"03/03/2026 21:22:34";"Drying fan failure";"HMI_Connection_1"
46084890682,7083;2;1;1;27;;;;;;;;;"03/03/2026 21:22:35";"Drying fan failure";"HMI_Connection_1"
46084891787,0833;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"03/03/2026 21:24:10";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46084891991,5162;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"03/03/2026 21:24:28";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46084891991,6319;2;0;1;27;;;;;;;;;"03/03/2026 21:24:28";"Drying fan failure";"HMI_Connection_1"
46084887243,9207;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"03/03/2026 21:17:38";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46084887388,0581;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"03/03/2026 21:17:50";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46084892084,2014;2;1;1;27;;;;;;;;;"03/03/2026 21:24:36";"Drying fan failure";"HMI_Connection_1"
46084899630,5324;2;0;1;27;;;;;;;;;"03/03/2026 21:35:28";"Drying fan failure";"HMI_Connection_1"
46085281299,1782;2;1;1;63;;;;;;;;;"04/03/2026 06:45:04";"Low water pressure in the network - alarm";"HMI_Connection_1"
46085281357,0602;2;0;1;63;;;;;;;;;"04/03/2026 06:45:09";"Low water pressure in the network - alarm";"HMI_Connection_1"
46085670861,3426;2;1;1;63;;;;;;;;;"04/03/2026 16:06:02";"Low water pressure in the network - alarm";"HMI_Connection_1"
46085670884,4792;2;0;1;63;;;;;;;;;"04/03/2026 16:06:04";"Low water pressure in the network - alarm";"HMI_Connection_1"
46085714310,6134;2;1;1;79;;;;;;;;;"04/03/2026 17:08:36";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085716266,6435;2;0;1;79;;;;;;;;;"04/03/2026 17:11:25";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085716567,5694;2;1;1;79;;;;;;;;;"04/03/2026 17:11:51";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085716775,8912;2;0;1;79;;;;;;;;;"04/03/2026 17:12:09";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085768952,0833;2;1;1;79;;;;;;;;;"04/03/2026 18:27:17";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085769252,9861;2;0;1;79;;;;;;;;;"04/03/2026 18:27:43";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085769391,8866;2;1;1;79;;;;;;;;;"04/03/2026 18:27:55";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085769449,7569;2;0;1;79;;;;;;;;;"04/03/2026 18:28:00";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085769484,4907;2;1;1;79;;;;;;;;;"04/03/2026 18:28:03";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085769715,9722;2;0;1;79;;;;;;;;;"04/03/2026 18:28:23";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085769750,6829;2;1;1;79;;;;;;;;;"04/03/2026 18:28:26";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085769785,4167;2;0;1;79;;;;;;;;;"04/03/2026 18:28:29";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085769843,2755;2;1;1;79;;;;;;;;;"04/03/2026 18:28:34";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085769854,8495;2;0;1;79;;;;;;;;;"04/03/2026 18:28:35";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085769935,8796;2;1;1;79;;;;;;;;;"04/03/2026 18:28:42";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085772227,5463;2;0;1;79;;;;;;;;;"04/03/2026 18:32:00";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085772922,0023;2;1;1;79;;;;;;;;;"04/03/2026 18:33:00";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085773535,463;2;0;1;79;;;;;;;;;"04/03/2026 18:33:53";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085773639,5949;2;1;1;79;;;;;;;;;"04/03/2026 18:34:02";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085773871,0764;2;0;1;79;;;;;;;;;"04/03/2026 18:34:22";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085773905,7986;2;1;1;79;;;;;;;;;"04/03/2026 18:34:25";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085773940,5093;2;0;1;79;;;;;;;;;"04/03/2026 18:34:28";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085773986,8287;2;1;1;79;;;;;;;;;"04/03/2026 18:34:32";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085774056,25;2;0;1;79;;;;;;;;;"04/03/2026 18:34:38";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085774079,4097;2;1;1;79;;;;;;;;;"04/03/2026 18:34:40";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085774797,0139;2;0;1;79;;;;;;;;;"04/03/2026 18:35:42";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085835122,7662;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"04/03/2026 20:02:35";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46085835304,3519;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"04/03/2026 20:02:50";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46085830560,9473;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"04/03/2026 19:56:00";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46085830707,4794;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"04/03/2026 19:56:13";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46085842133,1713;2;1;1;79;;;;;;;;;"04/03/2026 20:12:40";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46085885397,2685;2;0;1;79;;;;;;;;;"04/03/2026 21:14:58";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46086346962,1296;2;1;1;63;;;;;;;;;"05/03/2026 08:19:38";"Low water pressure in the network - alarm";"HMI_Connection_1"
46086346996,8519;2;0;1;63;;;;;;;;;"05/03/2026 08:19:41";"Low water pressure in the network - alarm";"HMI_Connection_1"
46086414404,6181;2;1;1;63;;;;;;;;;"05/03/2026 09:56:45";"Low water pressure in the network - alarm";"HMI_Connection_1"
46086414624,5255;2;0;1;63;;;;;;;;;"05/03/2026 09:57:04";"Low water pressure in the network - alarm";"HMI_Connection_1"
46086660106,0069;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"05/03/2026 15:50:33";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46086660367,2917;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"05/03/2026 15:50:56";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46086655576,4633;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"05/03/2026 15:44:02";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46086655711,7163;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"05/03/2026 15:44:13";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46086661598,5417;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"05/03/2026 15:52:42";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46086853359,6643;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"05/03/2026 20:28:50";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46086848610,7777;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"05/03/2026 20:22:00";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46086848757,8902;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"05/03/2026 20:22:13";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46087491754,0972;2;1;1;79;;;;;;;;;"06/03/2026 11:48:08";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46087491823,5417;2;0;1;79;;;;;;;;;"06/03/2026 11:48:14";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46087492193,9236;2;1;1;79;;;;;;;;;"06/03/2026 11:48:46";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46087492448,5301;2;0;1;79;;;;;;;;;"06/03/2026 11:49:08";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46087492460,1042;2;1;1;79;;;;;;;;;"06/03/2026 11:49:09";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46087829432,1759;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"06/03/2026 19:54:23";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46087829728,1366;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"06/03/2026 19:54:49";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46087829728,2523;2;0;1;79;;;;;;;;;"06/03/2026 19:54:49";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46087824968,314;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"06/03/2026 19:47:57";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46087825111,854;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"06/03/2026 19:48:10";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46087842911,1574;2;1;1;79;;;;;;;;;"06/03/2026 20:13:48";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46087843339,3981;2;0;1;79;;;;;;;;;"06/03/2026 20:14:25";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46088014176,6319;1;1;3;380100;;;;;;;;;"07/03/2026 00:20:25";"Assign a password for the Sm@rtServer in the WinCC Internet Settings applet, because the connection cannot be established otherwise.";
46088014184,2824;1;1;3;140004;;;;;;;;;"07/03/2026 00:20:26";"Incorrect access point or module configuration.";
46088014184,2824;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"07/03/2026 00:20:26";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46088014184,2824;1;1;3;110001;;;;;;;;;"07/03/2026 00:20:26";"Change to operating mode 'online'.";
46089389649,3519;1;1;3;380100;;;;;;;;;"08/03/2026 09:21:06";"Assign a password for the Sm@rtServer in the WinCC Internet Settings applet, because the connection cannot be established otherwise.";
46089389654,1782;1;1;3;140004;;;;;;;;;"08/03/2026 09:21:06";"Incorrect access point or module configuration.";
46089389654,1782;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"08/03/2026 09:21:06";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46089389654,1782;1;1;3;110001;;;;;;;;;"08/03/2026 09:21:06";"Change to operating mode 'online'.";
46089412020,1505;1;1;3;380100;;;;;;;;;"08/03/2026 09:53:19";"Assign a password for the Sm@rtServer in the WinCC Internet Settings applet, because the connection cannot be established otherwise.";
46089412021,4468;1;1;3;110001;;;;;;;;;"08/03/2026 09:53:19";"Change to operating mode 'online'.";
46089412050,2199;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"08/03/2026 09:53:21";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46089820073,4259;2;1;1;79;;;;;;;;;"08/03/2026 19:40:54";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46089824102,8472;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"08/03/2026 19:46:42";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46089824379,5486;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"08/03/2026 19:47:06";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46089824379,6759;2;0;1;79;;;;;;;;;"08/03/2026 19:47:06";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46089819482,7123;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"08/03/2026 19:40:03";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46089819611,5426;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"08/03/2026 19:40:14";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46089893234,1435;2;1;1;79;;;;;;;;;"08/03/2026 21:26:15";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46089893708,669;2;0;1;79;;;;;;;;;"08/03/2026 21:26:56";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46089893754,9537;2;1;1;79;;;;;;;;;"08/03/2026 21:27:00";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46089893778,125;2;0;1;79;;;;;;;;;"08/03/2026 21:27:02";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46089894055,9028;2;1;1;79;;;;;;;;;"08/03/2026 21:27:26";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46089915792,1065;2;0;1;79;;;;;;;;;"08/03/2026 21:58:44";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46090147841,8866;2;1;1;63;;;;;;;;;"09/03/2026 03:32:54";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090147934,4792;2;0;1;63;;;;;;;;;"09/03/2026 03:33:02";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090148154,3981;2;1;1;63;;;;;;;;;"09/03/2026 03:33:21";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090148686,794;2;0;1;63;;;;;;;;;"09/03/2026 03:34:07";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090148744,6759;2;1;1;63;;;;;;;;;"09/03/2026 03:34:12";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090149462,2569;2;0;1;63;;;;;;;;;"09/03/2026 03:35:14";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090149485,4051;2;1;1;63;;;;;;;;;"09/03/2026 03:35:16";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090149983,1019;2;0;1;63;;;;;;;;;"09/03/2026 03:35:59";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090327032,6157;2;1;1;63;;;;;;;;;"09/03/2026 07:50:56";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090327333,5301;2;0;1;63;;;;;;;;;"09/03/2026 07:51:22";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090327507,1528;2;1;1;63;;;;;;;;;"09/03/2026 07:51:37";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090327761,7824;2;0;1;63;;;;;;;;;"09/03/2026 07:51:59";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090327958,5417;2;1;1;63;;;;;;;;;"09/03/2026 07:52:16";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090328213,1597;2;0;1;63;;;;;;;;;"09/03/2026 07:52:38";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090328386,7824;2;1;1;63;;;;;;;;;"09/03/2026 07:52:53";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090328699,294;2;0;1;63;;;;;;;;;"09/03/2026 07:53:20";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090328896,0532;2;1;1;63;;;;;;;;;"09/03/2026 07:53:37";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090329139,0972;2;0;1;63;;;;;;;;;"09/03/2026 07:53:58";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090334150,706;2;1;1;63;;;;;;;;;"09/03/2026 08:01:11";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090334706,2616;2;0;1;63;;;;;;;;;"09/03/2026 08:01:59";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090503515;2;1;1;63;;;;;;;;;"09/03/2026 12:05:04";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090503665,4514;2;0;1;63;;;;;;;;;"09/03/2026 12:05:17";"Low water pressure in the network - alarm";"HMI_Connection_1"
46090511258,75;1;1;3;380100;;;;;;;;;"09/03/2026 12:16:13";"Assign a password for the Sm@rtServer in the WinCC Internet Settings applet, because the connection cannot be established otherwise.";
46090511268,3565;1;1;3;110001;;;;;;;;;"09/03/2026 12:16:14";"Change to operating mode 'online'.";
46090511287,2106;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"09/03/2026 12:16:15";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46090669158,6227;2;1;1;7;;;;;;;;;"09/03/2026 16:03:35";"Fan failure7";"HMI_Connection_1"
46090674783,6458;2;0;1;7;;;;;;;;;"09/03/2026 16:11:41";"Fan failure7";"HMI_Connection_1"
46090674910,9722;2;1;1;7;;;;;;;;;"09/03/2026 16:11:52";"Fan failure7";"HMI_Connection_1"
46090675339,213;2;0;1;7;;;;;;;;;"09/03/2026 16:12:29";"Fan failure7";"HMI_Connection_1"
46090695165,6829;2;1;1;7;;;;;;;;;"09/03/2026 16:41:02";"Fan failure7";"HMI_Connection_1"
46090696450,4167;2;0;1;7;;;;;;;;;"09/03/2026 16:42:53";"Fan failure7";"HMI_Connection_1"
46090696843,9468;2;1;1;7;;;;;;;;;"09/03/2026 16:43:27";"Fan failure7";"HMI_Connection_1"
46090705350,9259;2;0;1;7;;;;;;;;;"09/03/2026 16:55:42";"Fan failure7";"HMI_Connection_1"
46090711739,8495;2;1;1;105;;;;;;;;;"09/03/2026 17:04:54";"Alarm problem with machine room";"HMI_Connection_1"
46090716103,287;2;0;1;105;;;;;;;;;"09/03/2026 17:11:11";"Alarm problem with machine room";"HMI_Connection_1"
46090716381,0648;2;1;1;72;;;;;;;;;"09/03/2026 17:11:35";"High pressure under tape 2 - warning";"HMI_Connection_1"
46090856198,5301;1;1;3;140001;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"09/03/2026 20:32:56";"Connection disconnected: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46090856313,7963;1;1;3;140000;"HMI_Connection_1";"192.168.1.70";"0";"1";;;;;"09/03/2026 20:33:06";"Connection established: HMI_Connection_1, Station 192.168.1.70, Rack 0, Slot 1.";
46090856313,912;2;0;1;72;;;;;;;;;"09/03/2026 20:33:06";"High pressure under tape 2 - warning";"HMI_Connection_1"
46090851394,1458;9;1;34;35;;;;;;;"0405你000401878700000200即001440040C01000000001023003200020000040000000000";"-1056931830";"09/03/2026 20:26:00";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46090851541,5038;9;0;34;35;;;;;;;"0405你000401868600000200即001440040C01000000001023003200020000080000000000";"-1056931830";"09/03/2026 20:26:13";"CPU status message: CPU not in RUN Current CPU operating mode: STOP __ PLC / PLC _  ";"HMI_Connection_1"
46091879999,3056;2;1;1;79;;;;;;;;;"10/03/2026 21:07:12";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46091905994,7917;2;0;1;79;;;;;;;;;"10/03/2026 21:44:38";"Damaged water pressure sensor in the network";"HMI_Connection_1"
46092828985,2546;2;1;1;38;;;;;;;;;"11/03/2026 19:53:44";"Man in tunnel lower door general";"HMI_Connection_1"
46092829124,1435;2;0;1;38;;;;;;;;;"11/03/2026 19:53:56";"Man in tunnel lower door general";"HMI_Connection_1"
46092888337,3958;2;1;1;79;;;;;;;;;"11/03/2026 21:19:12";"Damaged water pressure sensor in the network";"HMI_Connection_1"
